iShares Russell 1000 ETF
Fund Holdings as of,"Apr 27, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","47,399,662.14","0.10","47,399,662.14","563,142.00","84.17","United States","NYSE","USD","1.00","USD","-"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","47,231,775.12","0.10","47,231,775.12","218,696.00","215.97","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","47,181,560.92","0.10","47,181,560.92","156,034.00","302.38","United States","NYSE","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","47,010,796.96","0.10","47,010,796.96","175,492.00","267.88","United States","NYSE","USD","1.00","USD","-"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","46,566,300.80","0.10","46,566,300.80","219,280.00","212.36","United States","NYSE","USD","1.00","USD","-"
"PSX","PHILLIPS 66","Energy","Equity","46,459,171.50","0.10","46,459,171.50","283,115.00","164.10","United States","NYSE","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","46,156,634.14","0.10","46,156,634.14","151,961.00","303.74","United States","NYSE","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","46,118,984.85","0.10","46,118,984.85","178,155.00","258.87","United States","NYSE","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","46,034,570.40","0.10","46,034,570.40","361,907.00","127.20","United States","NASDAQ","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","45,726,646.72","0.10","45,726,646.72","227,168.00","201.29","United States","NYSE","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","45,323,642.07","0.10","45,323,642.07","884,709.00","51.23","United States","NYSE","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","44,872,549.68","0.10","44,872,549.68","38,738.00","1,158.36","United States","NYSE","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","44,610,022.60","0.10","44,610,022.60","531,388.00","83.95","United States","NASDAQ","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","44,578,332.54","0.10","44,578,332.54","256,109.00","174.06","United States","NASDAQ","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","44,008,146.00","0.10","44,008,146.00","109,473.00","402.00","United States","NASDAQ","USD","1.00","USD","-"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","43,864,278.00","0.10","43,864,278.00","24,450.00","1,794.04","United States","NYSE","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","43,832,006.46","0.10","43,832,006.46","1,634,303.00","26.82","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","43,008,031.53","0.09","43,008,031.53","43,008,032.00","1.00","United States","-","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","42,582,785.40","0.09","42,582,785.40","44,364.00","959.85","United States","NYSE","USD","1.00","USD","-"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","42,366,749.76","0.09","42,366,749.76","49,282.00","859.68","United States","NASDAQ","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","42,304,610.70","0.09","42,304,610.70","457,545.00","92.46","United States","NYSE","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","42,165,475.30","0.09","42,165,475.30","1,362,374.00","30.95","United States","NYSE","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","42,081,525.36","0.09","42,081,525.36","131,316.00","320.46","United States","NYSE","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","41,923,973.48","0.09","41,923,973.48","240,887.00","174.04","United States","NASDAQ","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","41,660,630.70","0.09","41,660,630.70","11,695.00","3,562.26","United States","NYSE","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","41,352,011.88","0.09","41,352,011.88","318,779.00","129.72","United States","NYSE","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","41,275,002.36","0.09","41,275,002.36","292,606.00","141.06","United States","NASDAQ","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","41,154,080.96","0.09","41,154,080.96","120,814.00","340.64","United States","NYSE","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","40,441,998.50","0.09","40,441,998.50","644,494.00","62.75","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","39,776,469.20","0.09","39,776,469.20","128,245.00","310.16","United States","NYSE","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","39,474,629.18","0.09","39,474,629.18","236,971.00","166.58","United States","NYSE","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","39,380,351.34","0.09","39,380,351.34","122,478.00","321.53","United States","NYSE","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","39,111,206.40","0.08","39,111,206.40","182,592.00","214.20","United States","NYSE","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","38,667,720.40","0.08","38,667,720.40","149,066.00","259.40","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","38,540,502.00","0.08","38,540,502.00","439,208.00","87.75","United States","NYSE","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","38,463,235.91","0.08","38,463,235.91","94,567.00","406.73","United States","NYSE","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","38,232,721.62","0.08","38,232,721.62","177,777.00","215.06","United States","NYSE","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","37,805,638.16","0.08","37,805,638.16","329,662.00","114.68","United States","NYSE","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","37,655,722.28","0.08","37,655,722.28","474,134.00","79.42","United States","NYSE","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","37,640,729.93","0.08","37,640,729.93","161,569.00","232.97","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","37,615,898.88","0.08","37,615,898.88","489,408.00","76.86","United States","NASDAQ","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","37,420,937.50","0.08","37,420,937.50","598,735.00","62.50","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","37,134,175.52","0.08","37,134,175.52","433,456.00","85.67","United States","NASDAQ","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","37,000,219.78","0.08","37,000,219.78","819,677.00","45.14","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","36,958,186.80","0.08","36,958,186.80","218,429.00","169.20","United States","NASDAQ","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","36,468,421.44","0.08","36,468,421.44","805,398.00","45.28","United States","NASDAQ","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","36,437,355.18","0.08","36,437,355.18","295,446.00","123.33","United States","NYSE","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","36,404,503.11","0.08","36,404,503.11","308,853.00","117.87","United States","NYSE","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","35,840,975.31","0.08","35,840,975.31","148,539.00","241.29","United States","NYSE","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","35,775,141.95","0.08","35,775,141.95","176,711.00","202.45","United States","NASDAQ","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","35,615,282.08","0.08","35,615,282.08","313,957.00","113.44","United States","NYSE","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","35,402,505.60","0.08","35,402,505.60","30,570.00","1,158.08","United States","NYSE","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","35,284,203.02","0.08","35,284,203.02","133,541.00","264.22","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","35,091,859.24","0.08","35,091,859.24","149,308.00","235.03","United States","NASDAQ","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","34,778,724.42","0.08","34,778,724.42","354,054.00","98.23","South Africa","NYSE","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","34,729,595.00","0.08","34,729,595.00","161,533.00","215.00","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","34,247,542.53","0.07","34,247,542.53","2,741,997.00","12.49","United States","NYSE","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","34,185,556.56","0.07","34,185,556.56","2,335,079.00","14.64","Brazil","NYSE","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","33,992,242.69","0.07","33,992,242.69","549,059.00","61.91","United States","NYSE","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","33,936,869.48","0.07","33,936,869.48","167,722.00","202.34","United States","NYSE","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","33,773,868.80","0.07","33,773,868.80","110,560.00","305.48","United States","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","33,710,745.90","0.07","33,710,745.90","403,915.00","83.46","United States","NYSE","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","33,500,764.25","0.07","33,500,764.25","232,241.00","144.25","United States","NYSE","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","33,065,295.72","0.07","33,065,295.72","709,708.00","46.59","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","33,051,077.28","0.07","33,051,077.28","416,208.00","79.41","United States","NASDAQ","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","32,865,072.03","0.07","32,865,072.03","660,339.00","49.77","United States","NASDAQ","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","32,405,074.20","0.07","32,405,074.20","79,635.00","406.92","United States","NYSE","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","32,200,706.20","0.07","32,200,706.20","370,805.00","86.84","United States","NASDAQ","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","32,002,866.90","0.07","32,002,866.90","55,662.00","574.95","United States","NASDAQ","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","31,849,417.36","0.07","31,849,417.36","119,188.00","267.22","United States","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","31,744,540.24","0.07","31,744,540.24","630,728.00","50.33","United States","NASDAQ","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","31,684,218.54","0.07","31,684,218.54","315,926.00","100.29","United States","NASDAQ","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","31,471,859.60","0.07","31,471,859.60","65,860.00","477.86","United States","NYSE","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","31,185,268.40","0.07","31,185,268.40","457,262.00","68.20","United States","NYSE","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","30,974,198.20","0.07","30,974,198.20","920,755.00","33.64","United States","NYSE","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","30,658,675.08","0.07","30,658,675.08","155,881.00","196.68","United States","NASDAQ","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","30,555,154.74","0.07","30,555,154.74","208,967.00","146.22","United States","NYSE","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","30,373,441.31","0.07","30,373,441.31","195,743.00","155.17","United States","NYSE","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","30,193,919.56","0.07","30,193,919.56","200,998.00","150.22","United States","NYSE","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","30,181,629.96","0.07","30,181,629.96","388,588.00","77.67","United States","NYSE","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","30,008,948.76","0.07","30,008,948.76","194,838.00","154.02","United States","NYSE","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","29,548,635.92","0.06","29,548,635.92","49,996.00","591.02","United States","NYSE","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","29,465,828.98","0.06","29,465,828.98","114,506.00","257.33","United States","NYSE","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","29,315,643.63","0.06","29,315,643.63","142,233.00","206.11","United States","NYSE","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","29,307,797.52","0.06","29,307,797.52","183,944.00","159.33","United States","NYSE","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","28,959,545.34","0.06","28,959,545.34","218,299.00","132.66","United States","NASDAQ","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","28,639,348.98","0.06","28,639,348.98","129,866.00","220.53","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","28,633,755.20","0.06","28,633,755.20","316,640.00","90.43","United States","NASDAQ","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","28,205,638.11","0.06","28,205,638.11","342,759.00","82.29","United States","NASDAQ","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","28,196,197.26","0.06","28,196,197.26","492,338.00","57.27","United States","NYSE","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","28,026,978.20","0.06","28,026,978.20","349,420.00","80.21","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","28,011,498.60","0.06","28,011,498.60","285,715.00","98.04","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","28,005,498.57","0.06","28,005,498.57","377,789.00","74.13","United States","NYSE","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","27,738,657.10","0.06","27,738,657.10","327,493.00","84.70","United States","NYSE","USD","1.00","USD","-"
"EME","EMCOR GROUP INC","Industrials","Equity","27,568,437.12","0.06","27,568,437.12","31,136.00","885.42","United States","NYSE","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","27,554,558.87","0.06","27,554,558.87","253,189.00","108.83","United States","NYSE","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","27,340,773.22","0.06","27,340,773.22","88,622.00","308.51","United States","NASDAQ","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","27,184,062.05","0.06","27,184,062.05","127,165.00","213.77","United States","NASDAQ","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","27,062,354.76","0.06","27,062,354.76","137,778.00","196.42","United States","NASDAQ","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","26,934,281.92","0.06","26,934,281.92","92,456.00","291.32","United States","NYSE","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","26,919,676.08","0.06","26,919,676.08","377,661.00","71.28","United States","NYSE","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","26,804,100.10","0.06","26,804,100.10","406,739.00","65.90","United States","NYSE","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","26,801,038.53","0.06","26,801,038.53","196,043.00","136.71","United States","NYSE","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","26,702,431.38","0.06","26,702,431.38","932,999.00","28.62","United States","NYSE","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","26,506,002.25","0.06","26,506,002.25","75,205.00","352.45","United States","NASDAQ","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","26,213,169.36","0.06","26,213,169.36","227,703.00","115.12","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","25,704,621.00","0.06","25,704,621.00","42,156.00","609.75","United States","NYSE","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","25,667,986.35","0.06","25,667,986.35","911,829.00","28.15","United States","NASDAQ","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","25,462,383.52","0.06","25,462,383.52","305,158.00","83.44","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","25,261,953.12","0.05","25,261,953.12","335,217.00","75.36","United States","NYSE","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","25,263,103.47","0.05","25,263,103.47","1,541,373.00","16.39","United States","NYSE","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","25,048,800.00","0.05","25,048,800.00","73,500.00","340.80","United States","NYSE","USD","1.00","USD","-"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","24,954,361.76","0.05","24,954,361.76","433,838.00","57.52","United States","NYSE","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","24,751,768.08","0.05","24,751,768.08","422,097.00","58.64","United States","NYSE","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","24,036,819.90","0.05","24,036,819.90","249,474.00","96.35","United States","NASDAQ","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","23,658,620.59","0.05","23,658,620.59","247,501.00","95.59","United States","NYSE","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","23,597,675.66","0.05","23,597,675.66","334,529.00","70.54","United States","NYSE","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","23,552,898.95","0.05","23,552,898.95","586,915.00","40.13","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","23,479,982.56","0.05","23,479,982.56","260,657.00","90.08","United States","NASDAQ","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","23,460,854.78","0.05","23,460,854.78","1,338,326.00","17.53","United States","NYSE","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","23,413,324.80","0.05","23,413,324.80","107,440.00","217.92","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","23,357,888.37","0.05","23,357,888.37","278,037.00","84.01","United States","NYSE","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","23,275,997.25","0.05","23,275,997.25","206,439.00","112.75","United States","NYSE","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","23,227,032.04","0.05","23,227,032.04","299,356.00","77.59","United States","NASDAQ","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","23,221,211.76","0.05","23,221,211.76","1,404,792.00","16.53","United States","NASDAQ","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","23,201,927.88","0.05","23,201,927.88","200,674.00","115.62","United States","NYSE","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","23,188,121.66","0.05","23,188,121.66","378,458.00","61.27","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","22,963,107.75","0.05","22,963,107.75","143,385.00","160.15","United States","NYSE","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","22,769,634.00","0.05","22,769,634.00","231,752.00","98.25","United States","NASDAQ","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","22,699,990.86","0.05","22,699,990.86","102,243.00","222.02","United States","NYSE","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","22,647,831.76","0.05","22,647,831.76","321,337.00","70.48","United States","NASDAQ","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","22,274,595.97","0.05","22,274,595.97","132,737.00","167.81","United States","NASDAQ","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","21,766,422.96","0.05","21,766,422.96","72,934.00","298.44","United States","Cboe BZX","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","21,612,204.36","0.05","21,612,204.36","95,532.00","226.23","United States","NYSE","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","21,523,725.76","0.05","21,523,725.76","95,644.00","225.04","United States","NASDAQ","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","21,482,309.29","0.05","21,482,309.29","802,477.00","26.77","United States","NYSE","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","21,456,809.66","0.05","21,456,809.66","32,734.00","655.49","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","21,357,643.68","0.05","21,357,643.68","750,972.00","28.44","United States","NYSE","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","21,352,634.64","0.05","21,352,634.64","284,247.00","75.12","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","21,334,660.36","0.05","21,334,660.36","275,357.00","77.48","United States","NYSE","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","21,311,101.65","0.05","21,311,101.65","52,935.00","402.59","United States","NASDAQ","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","21,235,907.50","0.05","21,235,907.50","144,955.00","146.50","United States","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","21,109,256.40","0.05","21,109,256.40","144,120.00","146.47","United States","NYSE","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","21,084,525.10","0.05","21,084,525.10","229,429.00","91.90","United States","NASDAQ","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","21,072,041.10","0.05","21,072,041.10","170,610.00","123.51","United States","NYSE","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","21,058,776.16","0.05","21,058,776.16","188,176.00","111.91","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","21,011,018.70","0.05","21,011,018.70","146,062.00","143.85","United States","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","20,938,539.36","0.05","20,938,539.36","37,704.00","555.34","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","20,885,156.40","0.05","20,885,156.40","433,302.00","48.20","United States","NYSE","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","20,791,498.00","0.05","20,791,498.00","25,844.00","804.50","United States","NASDAQ","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","20,785,541.98","0.05","20,785,541.98","111,979.00","185.62","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","20,739,771.99","0.05","20,739,771.99","69,181.00","299.79","United States","NYSE","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","20,695,875.10","0.04","20,695,875.10","148,315.00","139.54","United States","NYSE","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","20,466,679.88","0.04","20,466,679.88","616,652.00","33.19","United States","NASDAQ","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","20,203,943.59","0.04","20,203,943.59","224,663.00","89.93","United States","NASDAQ","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","20,094,307.68","0.04","20,094,307.68","81,944.00","245.22","United States","NASDAQ","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","19,993,287.86","0.04","19,993,287.86","516,089.00","38.74","United States","NYSE","USD","1.00","USD","-"
"INSM","INSMED INC","Health Care","Equity","19,917,534.52","0.04","19,917,534.52","146,474.00","135.98","United States","NASDAQ","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","19,663,220.73","0.04","19,663,220.73","458,457.00","42.89","United States","NYSE","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","19,594,848.74","0.04","19,594,848.74","302,483.00","64.78","United States","NYSE","USD","1.00","USD","-"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","19,382,886.60","0.04","19,382,886.60","66,990.00","289.34","United States","NASDAQ","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","19,339,293.12","0.04","19,339,293.12","19,339,293.00","100.00","United States","-","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","19,318,702.08","0.04","19,318,702.08","117,912.00","163.84","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","19,240,747.10","0.04","19,240,747.10","124,697.00","154.30","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","19,140,893.76","0.04","19,140,893.76","387,154.00","49.44","United States","NYSE","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","18,981,884.65","0.04","18,981,884.65","101,785.00","186.49","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","18,964,922.70","0.04","18,964,922.70","497,767.00","38.10","United States","NYSE","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","18,920,177.91","0.04","18,920,177.91","92,569.00","204.39","United States","NASDAQ","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","18,837,153.06","0.04","18,837,153.06","238,838.00","78.87","Canada","NYSE","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","18,816,728.52","0.04","18,816,728.52","84,146.00","223.62","United States","NYSE","USD","1.00","USD","-"
"CPNG","COUPANG INC CLASS A","Consumer Discretionary","Equity","18,748,288.53","0.04","18,748,288.53","914,997.00","20.49","United States","NYSE","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","18,669,130.50","0.04","18,669,130.50","243,246.00","76.75","United States","NYSE","USD","1.00","USD","-"
