iShares Russell 1000 ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","47,851,176.63","0.10","47,851,176.63","224,369.00","213.27","United States","NASDAQ","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","47,465,516.85","0.10","47,465,516.85","476,705.00","99.57","United States","NYSE","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","47,379,618.30","0.10","47,379,618.30","178,535.00","265.38","United States","NYSE","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","47,188,946.16","0.10","47,188,946.16","109,062.00","432.68","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","46,888,872.68","0.10","46,888,872.68","156,364.00","299.87","United States","NYSE","USD","1.00","USD","-"
"SPOT","SPOTIFY TECHNOLOGY SA","Communication","Equity","46,809,911.34","0.10","46,809,911.34","108,221.00","432.54","Sweden","NYSE","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","46,754,829.36","0.10","46,754,829.36","242,454.00","192.84","United States","NYSE","USD","1.00","USD","-"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","46,737,583.20","0.10","46,737,583.20","117,040.00","399.33","United States","NYSE","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","46,481,025.47","0.10","46,481,025.47","147,367.00","315.41","United States","NYSE","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","46,168,028.40","0.10","46,168,028.40","227,653.00","202.80","United States","NYSE","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","45,759,434.76","0.10","45,759,434.76","38,818.00","1,178.82","United States","NYSE","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","45,599,984.60","0.09","45,599,984.60","1,365,269.00","33.40","United States","NYSE","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","45,529,466.95","0.09","45,529,466.95","343,489.00","132.55","United States","NASDAQ","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","45,425,390.94","0.09","45,425,390.94","152,286.00","298.29","United States","NYSE","USD","1.00","USD","-"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","44,996,729.96","0.09","44,996,729.96","696,436.00","64.61","United States","NASDAQ","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","44,416,539.36","0.09","44,416,539.36","1,637,778.00","27.12","United States","NASDAQ","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","44,374,089.76","0.09","44,374,089.76","218,764.00","202.84","United States","NASDAQ","USD","1.00","USD","-"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","43,907,248.45","0.09","43,907,248.45","219,745.00","199.81","United States","NYSE","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","43,772,496.95","0.09","43,772,496.95","121,069.00","361.55","United States","NYSE","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","43,769,778.96","0.09","43,769,778.96","175,867.00","248.88","United States","NYSE","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","43,256,828.64","0.09","43,256,828.64","44,459.00","972.96","United States","NYSE","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","42,974,202.60","0.09","42,974,202.60","532,518.00","80.70","United States","NASDAQ","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","42,577,702.90","0.09","42,577,702.90","458,515.00","92.86","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","42,090,247.36","0.09","42,090,247.36","490,448.00","85.82","United States","NASDAQ","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","41,784,939.57","0.09","41,784,939.57","886,589.00","47.13","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","40,926,611.18","0.09","40,926,611.18","218,894.00","186.97","United States","NASDAQ","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","40,837,430.20","0.09","40,837,430.20","362,677.00","112.60","United States","NASDAQ","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","40,481,561.52","0.08","40,481,561.52","131,596.00","307.62","United States","NYSE","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","40,124,219.52","0.08","40,124,219.52","296,076.00","135.52","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","40,066,217.29","0.08","40,066,217.29","440,143.00","91.03","United States","NYSE","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","40,059,832.15","0.08","40,059,832.15","241,397.00","165.95","United States","NASDAQ","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","40,017,733.44","0.08","40,017,733.44","645,864.00","61.96","United States","NYSE","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","39,815,467.92","0.08","39,815,467.92","148,854.00","267.48","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","39,788,462.56","0.08","39,788,462.56","2,747,822.00","14.48","United States","NYSE","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","39,607,974.40","0.08","39,607,974.40","11,720.00","3,379.52","United States","NYSE","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","39,606,453.90","0.08","39,606,453.90","182,982.00","216.45","United States","NYSE","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","39,579,495.20","0.08","39,579,495.20","475,144.00","83.30","United States","NYSE","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","39,447,719.80","0.08","39,447,719.80","256,654.00","153.70","United States","NASDAQ","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","39,341,160.65","0.08","39,341,160.65","30,635.00","1,284.19","United States","NYSE","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","39,318,398.32","0.08","39,318,398.32","319,454.00","123.08","United States","NYSE","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","39,195,519.42","0.08","39,195,519.42","293,226.00","133.67","United States","NASDAQ","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","39,116,387.40","0.08","39,116,387.40","109,708.00","356.55","United States","NASDAQ","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","38,450,833.18","0.08","38,450,833.18","330,362.00","116.39","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","37,880,669.48","0.08","37,880,669.48","801,877.00","47.24","United States","NYSE","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","37,782,314.85","0.08","37,782,314.85","600,005.00","62.97","United States","NYSE","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","37,693,292.30","0.08","37,693,292.30","161,878.00","232.85","United States","NYSE","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","37,586,715.96","0.08","37,586,715.96","161,914.00","232.14","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","37,510,043.20","0.08","37,510,043.20","261,212.00","143.60","United States","NASDAQ","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","36,716,447.52","0.08","36,716,447.52","550,224.00","66.73","United States","NYSE","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","36,434,174.70","0.08","36,434,174.70","79,805.00","456.54","United States","NYSE","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","36,214,844.28","0.08","36,214,844.28","354,804.00","102.07","South Africa","NYSE","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","36,059,578.80","0.08","36,059,578.80","371,595.00","97.04","United States","NASDAQ","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","36,012,771.48","0.07","36,012,771.48","149,381.00","241.08","United States","NYSE","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","35,851,331.04","0.07","35,851,331.04","316,596.00","113.24","United States","NASDAQ","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","35,555,327.08","0.07","35,555,327.08","177,086.00","200.78","United States","NASDAQ","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","35,520,823.80","0.07","35,520,823.80","314,622.00","112.90","United States","NYSE","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","35,496,609.84","0.07","35,496,609.84","807,108.00","43.98","United States","NASDAQ","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","35,218,075.76","0.07","35,218,075.76","178,157.00","197.68","United States","NYSE","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","35,087,279.36","0.07","35,087,279.36","232,736.00","150.76","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","34,990,834.78","0.07","34,990,834.78","149,623.00","233.86","United States","NASDAQ","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","34,515,942.34","0.07","34,515,942.34","821,417.00","42.02","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","33,891,698.40","0.07","33,891,698.40","286,320.00","118.37","United States","NASDAQ","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","33,697,844.40","0.07","33,697,844.40","237,476.00","141.90","United States","NYSE","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","33,574,208.85","0.07","33,574,208.85","110,795.00","303.03","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","33,557,857.20","0.07","33,557,857.20","128,520.00","261.11","United States","NYSE","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","33,379,952.79","0.07","33,379,952.79","417,093.00","80.03","United States","NASDAQ","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","33,118,294.11","0.07","33,118,294.11","156,211.00","212.01","United States","NASDAQ","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","32,945,886.61","0.07","32,945,886.61","473,837.00","69.53","United States","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","32,924,398.50","0.07","32,924,398.50","404,775.00","81.34","United States","NYSE","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","32,786,499.60","0.07","32,786,499.60","458,232.00","71.55","United States","NYSE","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","32,670,807.26","0.07","32,670,807.26","168,077.00","194.38","United States","NYSE","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","32,181,527.49","0.07","32,181,527.49","119,443.00","269.43","United States","NYSE","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","31,911,003.92","0.07","31,911,003.92","934,984.00","34.13","United States","NYSE","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","31,578,079.20","0.07","31,578,079.20","711,218.00","44.40","United States","NASDAQ","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","31,207,508.48","0.06","31,207,508.48","66,112.00","472.04","United States","NYSE","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","31,047,632.00","0.06","31,047,632.00","133,826.00","232.00","United States","NYSE","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","30,891,518.35","0.06","30,891,518.35","127,435.00","242.41","United States","NASDAQ","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","30,833,721.34","0.06","30,833,721.34","389,413.00","79.18","United States","NYSE","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","30,256,704.27","0.06","30,256,704.27","2,340,039.00","12.93","Brazil","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","30,149,643.60","0.06","30,149,643.60","632,068.00","47.70","United States","NASDAQ","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","30,022,101.28","0.06","30,022,101.28","195,253.00","153.76","United States","NYSE","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","29,804,949.76","0.06","29,804,949.76","661,744.00","45.04","United States","NASDAQ","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","29,743,786.44","0.06","29,743,786.44","142,533.00","208.68","United States","NYSE","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","29,723,996.52","0.06","29,723,996.52","55,782.00","532.86","United States","NASDAQ","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","29,609,763.90","0.06","29,609,763.90","922,710.00","32.09","United States","NYSE","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","29,547,279.54","0.06","29,547,279.54","196,158.00","150.63","United States","NYSE","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","29,523,792.48","0.06","29,523,792.48","328,188.00","89.96","United States","NYSE","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","29,143,179.36","0.06","29,143,179.36","29,143,179.00","100.00","United States","-","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","29,099,580.81","0.06","29,099,580.81","201,423.00","144.47","United States","NYSE","USD","1.00","USD","-"
"EME","EMCOR GROUP INC","Industrials","Equity","29,017,866.03","0.06","29,017,866.03","31,201.00","930.03","United States","NYSE","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","28,853,452.95","0.06","28,853,452.95","317,315.00","90.93","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","28,663,351.74","0.06","28,663,351.74","378,594.00","75.71","United States","NYSE","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","28,542,038.69","0.06","28,542,038.69","50,101.00","569.69","United States","NYSE","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","28,043,889.72","0.06","28,043,889.72","493,383.00","56.84","United States","NYSE","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","27,736,619.40","0.06","27,736,619.40","209,412.00","132.45","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","27,650,498.98","0.06","27,650,498.98","138,073.00","200.26","United States","NASDAQ","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","27,291,806.99","0.06","27,291,806.99","335,239.00","81.41","United States","NYSE","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","27,223,871.16","0.06","27,223,871.16","407,604.00","66.79","United States","NYSE","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","27,224,784.50","0.06","27,224,784.50","350,158.00","77.75","United States","NYSE","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","27,181,987.77","0.06","27,181,987.77","253,729.00","107.13","United States","NYSE","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","27,071,672.98","0.06","27,071,672.98","378,466.00","71.53","United States","NYSE","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","26,901,076.93","0.06","26,901,076.93","114,751.00","234.43","United States","NYSE","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","26,700,096.48","0.06","26,700,096.48","305,808.00","87.31","United States","NYSE","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","26,590,677.90","0.06","26,590,677.90","913,769.00","29.10","United States","NASDAQ","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","26,483,205.48","0.06","26,483,205.48","299,991.00","88.28","United States","NASDAQ","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","26,428,792.25","0.06","26,428,792.25","206,879.00","127.75","United States","NYSE","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","26,376,451.08","0.05","26,376,451.08","196,458.00","134.26","United States","NYSE","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","26,214,831.63","0.05","26,214,831.63","73,089.00","358.67","United States","Cboe BZX","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","26,098,912.70","0.05","26,098,912.70","73,655.00","354.34","United States","NYSE","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","26,061,881.40","0.05","26,061,881.40","88,812.00","293.45","United States","NASDAQ","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","25,965,532.88","0.05","25,965,532.88","1,544,648.00","16.81","United States","NYSE","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","25,873,332.21","0.05","25,873,332.21","130,141.00","198.81","United States","NASDAQ","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","25,688,786.24","0.05","25,688,786.24","184,334.00","139.36","United States","NYSE","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","25,542,103.20","0.05","25,542,103.20","247,501.00","103.20","United States","NYSE","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","25,487,363.59","0.05","25,487,363.59","92,651.00","275.09","United States","NYSE","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","25,474,908.32","0.05","25,474,908.32","228,188.00","111.64","United States","NYSE","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","25,411,640.10","0.05","25,411,640.10","84,326.00","301.35","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","24,539,467.35","0.05","24,539,467.35","335,927.00","73.05","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","24,301,166.58","0.05","24,301,166.58","42,246.00","575.23","United States","NYSE","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","24,285,126.40","0.05","24,285,126.40","588,160.00","41.29","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","24,022,572.64","0.05","24,022,572.64","146,372.00","164.12","United States","NYSE","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","23,962,301.75","0.05","23,962,301.75","75,365.00","317.95","United States","NASDAQ","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","23,928,657.44","0.05","23,928,657.44","422,992.00","56.57","United States","NYSE","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","23,365,373.84","0.05","23,365,373.84","250,004.00","93.46","United States","NASDAQ","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","23,361,663.84","0.05","23,361,663.84","309,508.00","75.48","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","23,100,116.46","0.05","23,100,116.46","69,326.00","333.21","United States","NYSE","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","23,054,729.49","0.05","23,054,729.49","1,341,171.00","17.19","United States","NYSE","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","22,776,472.74","0.05","22,776,472.74","201,099.00","113.26","United States","NYSE","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","22,725,854.52","0.05","22,725,854.52","25,899.00","877.48","United States","NASDAQ","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","22,622,972.40","0.05","22,622,972.40","897,737.00","25.20","United States","NYSE","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","22,493,843.32","0.05","22,493,843.32","95,849.00","234.68","United States","NASDAQ","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","22,450,834.14","0.05","22,450,834.14","232,242.00","96.67","United States","NASDAQ","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","22,152,025.80","0.05","22,152,025.80","107,670.00","205.74","United States","NYSE","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","22,076,822.38","0.05","22,076,822.38","229,919.00","96.02","United States","NASDAQ","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","21,854,693.10","0.05","21,854,693.10","133,017.00","164.30","United States","NASDAQ","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","21,834,621.27","0.05","21,834,621.27","1,407,777.00","15.51","United States","NASDAQ","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","21,133,699.70","0.04","21,133,699.70","148,630.00","142.19","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","20,981,567.96","0.04","20,981,567.96","752,567.00","27.88","United States","NYSE","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","20,947,322.24","0.04","20,947,322.24","32,804.00","638.56","United States","NYSE","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","20,889,107.00","0.04","20,889,107.00","145,265.00","143.80","United States","NYSE","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","20,797,044.52","0.04","20,797,044.52","284,852.00","73.01","United States","NYSE","USD","1.00","USD","-"
"ALAB","ASTERA LABS INC","Information Technology","Equity","20,742,678.08","0.04","20,742,678.08","90,722.00","228.64","United States","NASDAQ","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","20,743,646.68","0.04","20,743,646.68","102,458.00","202.46","United States","NYSE","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","20,667,929.60","0.04","20,667,929.60","188,576.00","109.60","United States","NYSE","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","20,591,538.55","0.04","20,591,538.55","53,045.00","388.19","United States","NASDAQ","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","20,522,183.32","0.04","20,522,183.32","95,737.00","214.36","United States","NYSE","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","20,297,050.53","0.04","20,297,050.53","112,219.00","180.87","United States","NYSE","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","20,275,399.98","0.04","20,275,399.98","379,263.00","53.46","United States","NASDAQ","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","20,181,118.74","0.04","20,181,118.74","322,022.00","62.67","United States","NASDAQ","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","20,176,459.30","0.04","20,176,459.30","617,962.00","32.65","United States","NASDAQ","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","20,167,890.16","0.04","20,167,890.16","118,162.00","170.68","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","20,160,322.52","0.04","20,160,322.52","275,942.00","73.06","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","20,010,991.14","0.04","20,010,991.14","278,627.00","71.82","United States","NYSE","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","20,005,429.60","0.04","20,005,429.60","340,808.00","58.70","United States","NYSE","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","19,999,008.54","0.04","19,999,008.54","225,138.00","88.83","United States","NASDAQ","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","19,657,143.66","0.04","19,657,143.66","102,718.00","191.37","United States","NASDAQ","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","19,550,310.76","0.04","19,550,310.76","98,719.00","198.04","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","19,544,237.28","0.04","19,544,237.28","459,432.00","42.54","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","19,440,338.34","0.04","19,440,338.34","124,962.00","155.57","United States","NYSE","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","19,418,111.04","0.04","19,418,111.04","111,624.00","173.96","United States","NYSE","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","19,412,640.00","0.04","19,412,640.00","102,000.00","190.32","United States","NYSE","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","19,373,924.52","0.04","19,373,924.52","25,803.00","750.84","United States","NYSE","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","19,357,916.80","0.04","19,357,916.80","143,690.00","134.72","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","19,344,511.06","0.04","19,344,511.06","498,827.00","38.78","United States","NYSE","USD","1.00","USD","-"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","19,007,619.76","0.04","19,007,619.76","434,758.00","43.72","United States","NYSE","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","18,919,717.01","0.04","18,919,717.01","111,299.00","169.99","United States","NYSE","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","18,863,408.08","0.04","18,863,408.08","266,696.00","70.73","United States","NYSE","USD","1.00","USD","-"
"MTZ","MASTEC INC","Industrials","Equity","18,833,366.86","0.04","18,833,366.86","43,318.00","434.77","United States","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","18,809,912.00","0.04","18,809,912.00","144,425.00","130.24","United States","NYSE","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","18,711,504.00","0.04","18,711,504.00","170,975.00","109.44","United States","NYSE","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","18,661,231.75","0.04","18,661,231.75","72,065.00","258.95","United States","NASDAQ","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","18,545,371.04","0.04","18,545,371.04","303,128.00","61.18","United States","NYSE","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","18,504,843.52","0.04","18,504,843.52","517,184.00","35.78","United States","NYSE","USD","1.00","USD","-"
