iShares Russell 1000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"KKR","KKR AND CO INC","Financials","Equity","47,792,042.34","0.10","47,792,042.34","476,301.00","100.34","United States","NYSE","USD","1.00","USD","-"
"PSX","PHILLIPS 66","Energy","Equity","47,711,677.25","0.10","47,711,677.25","283,475.00","168.31","United States","NYSE","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","47,560,834.47","0.10","47,560,834.47","47,560,834.00","1.00","United States","-","USD","1.00","USD","-"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","47,540,649.60","0.10","47,540,649.60","24,480.00","1,942.02","United States","NYSE","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","47,185,065.44","0.10","47,185,065.44","242,248.00","194.78","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","46,859,843.76","0.10","46,859,843.76","434,008.00","107.97","United States","NASDAQ","USD","1.00","USD","-"
"SPOT","SPOTIFY TECHNOLOGY SA","Communication","Equity","46,217,578.47","0.10","46,217,578.47","108,129.00","427.43","Sweden","NYSE","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","46,173,932.37","0.10","46,173,932.37","147,243.00","313.59","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","46,086,877.68","0.10","46,086,877.68","156,232.00","294.99","United States","NYSE","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","45,810,242.60","0.10","45,810,242.60","227,459.00","201.40","United States","NYSE","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","45,485,514.64","0.10","45,485,514.64","152,156.00","298.94","United States","NYSE","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","45,080,196.35","0.10","45,080,196.35","175,717.00","256.55","United States","NYSE","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","44,378,842.56","0.09","44,378,842.56","1,636,388.00","27.12","United States","NASDAQ","USD","1.00","USD","-"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","44,207,096.38","0.09","44,207,096.38","695,846.00","63.53","United States","NASDAQ","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","44,061,532.38","0.09","44,061,532.38","885,837.00","49.74","United States","NYSE","USD","1.00","USD","-"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","44,044,360.10","0.09","44,044,360.10","49,345.00","892.58","United States","NASDAQ","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","43,940,308.60","0.09","43,940,308.60","256,436.00","171.35","United States","NASDAQ","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","42,996,778.72","0.09","42,996,778.72","1,364,111.00","31.52","United States","NYSE","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","42,950,543.02","0.09","42,950,543.02","120,967.00","355.06","United States","NYSE","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","41,950,689.39","0.09","41,950,689.39","458,127.00","91.57","United States","NYSE","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","41,938,754.52","0.09","41,938,754.52","44,421.00","944.12","United States","NYSE","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","41,627,644.80","0.09","41,627,644.80","11,710.00","3,554.88","United States","NYSE","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","41,328,184.45","0.09","41,328,184.45","362,369.00","114.05","United States","NASDAQ","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","41,252,225.94","0.09","41,252,225.94","218,578.00","188.73","United States","NASDAQ","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","41,151,689.88","0.09","41,151,689.88","292,978.00","140.46","United States","NASDAQ","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","41,012,457.72","0.09","41,012,457.72","241,193.00","170.04","United States","NASDAQ","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","40,585,994.48","0.09","40,585,994.48","532,066.00","76.28","United States","NASDAQ","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","40,178,881.92","0.09","40,178,881.92","319,184.00","125.88","United States","NYSE","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","39,874,075.64","0.08","39,874,075.64","645,316.00","61.79","United States","NYSE","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","39,600,351.12","0.08","39,600,351.12","131,484.00","301.18","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","39,332,446.72","0.08","39,332,446.72","218,708.00","179.84","United States","NASDAQ","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","39,143,546.46","0.08","39,143,546.46","122,634.00","319.19","United States","NYSE","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","39,064,431.42","0.08","39,064,431.42","182,826.00","213.67","United States","NYSE","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","38,815,413.54","0.08","38,815,413.54","109,614.00","354.11","United States","NASDAQ","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","37,973,680.48","0.08","37,973,680.48","161,776.00","234.73","United States","NYSE","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","37,876,693.74","0.08","37,876,693.74","94,687.00","400.02","United States","NYSE","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","37,803,348.96","0.08","37,803,348.96","295,824.00","127.79","United States","NYSE","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","37,774,566.90","0.08","37,774,566.90","30,609.00","1,234.10","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","37,762,964.03","0.08","37,762,964.03","439,769.00","85.87","United States","NYSE","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","37,714,520.82","0.08","37,714,520.82","371,279.00","101.58","United States","NASDAQ","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","37,544,896.32","0.08","37,544,896.32","148,728.00","252.44","United States","NYSE","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","37,537,691.80","0.08","37,537,691.80","474,740.00","79.07","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","37,529,726.88","0.08","37,529,726.88","149,497.00","251.04","United States","NASDAQ","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","37,497,315.20","0.08","37,497,315.20","330,082.00","113.60","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","37,227,731.04","0.08","37,227,731.04","490,032.00","75.97","United States","NASDAQ","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","36,954,732.76","0.08","36,954,732.76","549,758.00","67.22","United States","NYSE","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","36,935,010.17","0.08","36,935,010.17","599,497.00","61.61","United States","NYSE","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","36,833,148.90","0.08","36,833,148.90","149,255.00","246.78","United States","NYSE","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","36,666,458.00","0.08","36,666,458.00","161,740.00","226.70","United States","NYSE","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","36,528,332.30","0.08","36,528,332.30","237,274.00","153.95","United States","NYSE","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","36,448,219.61","0.08","36,448,219.61","820,721.00","44.41","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","36,302,236.07","0.08","36,302,236.07","801,197.00","45.31","United States","NYSE","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","35,946,329.70","0.08","35,946,329.70","178,005.00","201.94","United States","NYSE","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","35,772,968.64","0.08","35,772,968.64","806,424.00","44.36","United States","NASDAQ","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","35,766,031.35","0.08","35,766,031.35","79,737.00","448.55","United States","NYSE","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","35,745,741.36","0.08","35,745,741.36","232,538.00","153.72","United States","NYSE","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","35,537,595.60","0.08","35,537,595.60","176,936.00","200.85","United States","NASDAQ","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","35,531,935.92","0.08","35,531,935.92","354,504.00","100.23","South Africa","NYSE","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","35,214,159.12","0.07","35,214,159.12","314,356.00","112.02","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","34,714,279.90","0.07","34,714,279.90","260,990.00","133.01","United States","NASDAQ","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","34,243,140.33","0.07","34,243,140.33","110,701.00","309.33","United States","NYSE","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","33,663,625.76","0.07","33,663,625.76","316,328.00","106.42","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","33,518,317.77","0.07","33,518,317.77","416,739.00","80.43","United States","NASDAQ","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","33,472,974.84","0.07","33,472,974.84","457,844.00","73.11","United States","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","33,470,709.56","0.07","33,470,709.56","404,431.00","82.76","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","33,440,092.56","0.07","33,440,092.56","2,745,492.00","12.18","United States","NYSE","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","33,340,664.30","0.07","33,340,664.30","2,338,055.00","14.26","Brazil","NYSE","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","32,964,019.36","0.07","32,964,019.36","133,712.00","246.53","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","32,829,300.60","0.07","32,829,300.60","128,410.00","255.66","United States","NYSE","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","31,890,994.80","0.07","31,890,994.80","55,734.00","572.20","United States","NASDAQ","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","31,694,582.78","0.07","31,694,582.78","119,341.00","265.58","United States","NYSE","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","31,558,367.74","0.07","31,558,367.74","710,614.00","44.41","United States","NASDAQ","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","31,368,194.44","0.07","31,368,194.44","631,532.00","49.67","United States","NASDAQ","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","31,114,996.80","0.07","31,114,996.80","167,935.00","185.28","United States","NYSE","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","30,844,034.78","0.07","30,844,034.78","201,253.00","153.26","United States","NYSE","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","30,819,742.00","0.07","30,819,742.00","195,992.00","157.25","United States","NYSE","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","30,694,627.80","0.07","30,694,627.80","209,234.00","146.70","United States","NYSE","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","30,672,544.56","0.07","30,672,544.56","921,928.00","33.27","United States","NYSE","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","30,667,522.06","0.07","30,667,522.06","389,083.00","78.82","United States","NYSE","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","30,559,832.04","0.06","30,559,832.04","661,182.00","46.22","United States","NASDAQ","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","30,309,135.04","0.06","30,309,135.04","66,056.00","458.84","United States","NYSE","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","30,117,003.84","0.06","30,117,003.84","156,079.00","192.96","United States","NASDAQ","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","29,453,213.83","0.06","29,453,213.83","50,059.00","588.37","United States","NYSE","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","29,025,043.86","0.06","29,025,043.86","195,087.00","148.78","United States","NYSE","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","28,911,328.96","0.06","28,911,328.96","378,272.00","76.43","United States","NYSE","USD","1.00","USD","-"
"EME","EMCOR GROUP INC","Industrials","Equity","28,807,570.50","0.06","28,807,570.50","31,175.00","924.06","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","28,782,307.58","0.06","28,782,307.58","286,078.00","100.61","United States","NASDAQ","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","28,703,340.15","0.06","28,703,340.15","142,413.00","201.55","United States","NYSE","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","28,457,584.50","0.06","28,457,584.50","127,327.00","223.50","United States","NASDAQ","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","28,380,610.50","0.06","28,380,610.50","327,910.00","86.55","United States","NYSE","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","28,217,005.00","0.06","28,217,005.00","317,045.00","89.00","United States","NASDAQ","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","27,826,256.36","0.06","27,826,256.36","305,548.00","91.07","United States","NYSE","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","27,745,443.00","0.06","27,745,443.00","934,190.00","29.70","United States","NYSE","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","27,734,560.70","0.06","27,734,560.70","114,653.00","241.90","United States","NYSE","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","27,229,759.46","0.06","27,229,759.46","349,862.00","77.83","United States","NYSE","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","27,046,003.78","0.06","27,046,003.78","407,258.00","66.41","United States","NYSE","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","27,000,268.26","0.06","27,000,268.26","309,246.00","87.31","United States","NYSE","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","26,971,248.07","0.06","26,971,248.07","253,513.00","106.39","United States","NYSE","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","26,968,420.26","0.06","26,968,420.26","343,197.00","78.58","United States","NASDAQ","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","26,884,462.66","0.06","26,884,462.66","184,178.00","145.97","United States","NYSE","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","26,747,116.89","0.06","26,747,116.89","92,573.00","288.93","United States","NYSE","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","26,590,532.10","0.06","26,590,532.10","492,965.00","53.94","United States","NYSE","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","26,539,084.44","0.06","26,539,084.44","75,301.00","352.44","United States","NASDAQ","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","26,523,020.16","0.06","26,523,020.16","378,144.00","70.14","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","26,273,529.75","0.06","26,273,529.75","137,955.00","190.45","United States","NASDAQ","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","26,257,869.76","0.06","26,257,869.76","88,736.00","295.91","United States","NASDAQ","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","26,212,007.43","0.06","26,212,007.43","206,703.00","126.81","United States","NYSE","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","26,038,560.36","0.06","26,038,560.36","912,993.00","28.52","United States","NASDAQ","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","26,042,059.64","0.06","26,042,059.64","196,292.00","132.67","United States","NYSE","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","25,969,061.15","0.06","25,969,061.15","334,955.00","77.53","United States","NYSE","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","25,753,939.86","0.05","25,753,939.86","130,031.00","198.06","United States","NASDAQ","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","25,728,112.80","0.05","25,728,112.80","73,593.00","349.60","United States","NYSE","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","25,713,163.32","0.05","25,713,163.32","227,994.00","112.78","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","25,346,682.90","0.05","25,346,682.90","42,210.00","600.49","United States","NYSE","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","25,090,984.27","0.05","25,090,984.27","299,737.00","83.71","United States","NASDAQ","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","24,986,642.22","0.05","24,986,642.22","1,543,338.00","16.19","United States","NYSE","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","24,730,593.55","0.05","24,730,593.55","73,027.00","338.65","United States","Cboe BZX","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","24,611,499.44","0.05","24,611,499.44","247,501.00","99.44","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","24,461,661.84","0.05","24,461,661.84","335,643.00","72.88","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","24,277,741.32","0.05","24,277,741.32","69,268.00","350.49","United States","NYSE","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","24,218,325.00","0.05","24,218,325.00","896,975.00","27.00","United States","NYSE","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","23,840,225.85","0.05","23,840,225.85","200,929.00","118.65","United States","NYSE","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","23,760,483.48","0.05","23,760,483.48","422,634.00","56.22","United States","NYSE","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","23,745,384.76","0.05","23,745,384.76","1,340,033.00","17.72","United States","NYSE","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","23,610,339.84","0.05","23,610,339.84","249,792.00","94.52","United States","NASDAQ","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","23,102,499.76","0.05","23,102,499.76","232,046.00","99.56","United States","NASDAQ","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","22,989,337.44","0.05","22,989,337.44","587,662.00","39.12","United States","NYSE","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","22,916,265.56","0.05","22,916,265.56","107,578.00","213.02","United States","NYSE","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","22,903,383.10","0.05","22,903,383.10","229,723.00","99.70","United States","NASDAQ","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","22,772,578.77","0.05","22,772,578.77","1,406,583.00","16.19","United States","NASDAQ","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","22,625,596.89","0.05","22,625,596.89","53,001.00","426.89","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","22,306,049.64","0.05","22,306,049.64","95,767.00","232.92","United States","NASDAQ","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","22,020,033.15","0.05","22,020,033.15","25,877.00","850.95","United States","NASDAQ","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","21,648,035.91","0.05","21,648,035.91","751,929.00","28.79","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","21,575,302.50","0.05","21,575,302.50","278,391.00","77.50","United States","NYSE","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","21,527,638.21","0.05","21,527,638.21","378,941.00","56.81","United States","NASDAQ","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","21,359,098.76","0.05","21,359,098.76","275,708.00","77.47","United States","NYSE","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","21,276,168.08","0.05","21,276,168.08","148,504.00","143.27","United States","NYSE","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","21,268,787.15","0.05","21,268,787.15","132,905.00","160.03","United States","NASDAQ","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","21,203,598.48","0.05","21,203,598.48","224,948.00","94.26","United States","NASDAQ","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","21,179,743.08","0.05","21,179,743.08","102,372.00","206.89","United States","NYSE","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","21,130,189.50","0.04","21,130,189.50","95,655.00","220.90","United States","NYSE","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","21,090,595.68","0.04","21,090,595.68","118,062.00","178.64","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","20,999,750.32","0.04","20,999,750.32","146,248.00","143.59","United States","NYSE","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","20,918,799.44","0.04","20,918,799.44","617,438.00","33.88","United States","NASDAQ","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","20,820,848.48","0.04","20,820,848.48","84,254.00","247.12","United States","NYSE","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","20,741,166.71","0.04","20,741,166.71","82,049.00","252.79","United States","NASDAQ","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","20,674,445.28","0.04","20,674,445.28","32,776.00","630.78","United States","NYSE","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","20,610,022.00","0.04","20,610,022.00","145,141.00","142.00","United States","NYSE","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","20,494,008.32","0.04","20,494,008.32","188,416.00","108.77","United States","NYSE","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","20,390,688.78","0.04","20,390,688.78","112,123.00","181.86","United States","NYSE","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","20,374,236.52","0.04","20,374,236.52","92,686.00","219.82","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","20,366,556.48","0.04","20,366,556.48","143,568.00","141.86","United States","NYSE","USD","1.00","USD","-"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","20,255,518.08","0.04","20,255,518.08","186,928.00","108.36","United States","NASDAQ","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","20,215,848.30","0.04","20,215,848.30","284,610.00","71.03","United States","NYSE","USD","1.00","USD","-"
"WDAY","WORKDAY INC CLASS A","Information Technology","Equity","19,804,107.20","0.04","19,804,107.20","151,315.00","130.88","United States","NASDAQ","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","19,754,665.56","0.04","19,754,665.56","170,829.00","115.64","United States","NYSE","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","19,736,022.32","0.04","19,736,022.32","321,748.00","61.34","United States","NASDAQ","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","19,641,329.40","0.04","19,641,329.40","102,630.00","191.38","United States","NASDAQ","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","19,623,697.62","0.04","19,623,697.62","72,003.00","272.54","United States","NASDAQ","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","19,450,311.40","0.04","19,450,311.40","302,870.00","64.22","United States","NYSE","USD","1.00","USD","-"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","19,451,984.20","0.04","19,451,984.20","434,390.00","44.78","United States","NYSE","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","19,437,999.45","0.04","19,437,999.45","98,635.00","197.07","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","19,389,934.08","0.04","19,389,934.08","459,042.00","42.24","United States","NYSE","USD","1.00","USD","-"
"MTD","METTLER TOLEDO INC","Health Care","Equity","19,239,206.07","0.04","19,239,206.07","14,583.00","1,319.29","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","19,169,141.68","0.04","19,169,141.68","124,856.00","153.53","United States","NYSE","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","19,064,032.84","0.04","19,064,032.84","101,914.00","187.06","United States","NYSE","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","19,000,750.42","0.04","19,000,750.42","516,746.00","36.77","United States","NYSE","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","18,925,856.16","0.04","18,925,856.16","239,144.00","79.14","Canada","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","18,834,427.56","0.04","18,834,427.56","144,303.00","130.52","United States","NYSE","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","18,721,679.64","0.04","18,721,679.64","340,518.00","54.98","United States","NYSE","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","18,676,529.83","0.04","18,676,529.83","25,781.00","724.43","United States","NYSE","USD","1.00","USD","-"
