iShares Russell 1000 ETF
Fund Holdings as of,"Apr 30, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","48,028,999.04","0.10","48,028,999.04","562,664.00","85.36","United States","NYSE","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","46,950,071.28","0.10","46,950,071.28","178,003.00","263.76","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","46,778,395.10","0.10","46,778,395.10","155,902.00","300.05","United States","NYSE","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","46,329,711.34","0.10","46,329,711.34","151,831.00","305.14","United States","NYSE","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","46,236,873.54","0.10","46,236,873.54","226,974.00","203.71","United States","NYSE","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","45,791,669.45","0.10","45,791,669.45","146,933.00","311.65","United States","NYSE","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","45,694,125.20","0.10","45,694,125.20","175,342.00","260.60","United States","NYSE","USD","1.00","USD","-"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","45,657,664.50","0.10","45,657,664.50","218,510.00","208.95","United States","NYSE","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","45,523,785.50","0.10","45,523,785.50","883,957.00","51.50","United States","NYSE","USD","1.00","USD","-"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","44,957,307.50","0.10","44,957,307.50","24,430.00","1,840.25","United States","NYSE","USD","1.00","USD","-"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","44,907,697.18","0.10","44,907,697.18","219,094.00","204.97","United States","NYSE","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","44,898,185.88","0.10","44,898,185.88","38,706.00","1,159.98","United States","NYSE","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","44,743,169.92","0.10","44,743,169.92","1,361,216.00","32.87","United States","NYSE","USD","1.00","USD","-"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","44,430,236.80","0.10","44,430,236.80","49,240.00","902.32","United States","NASDAQ","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","44,170,296.65","0.10","44,170,296.65","1,632,913.00","27.05","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","43,690,091.39","0.09","43,690,091.39","43,690,091.00","1.00","United States","-","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","43,484,773.84","0.09","43,484,773.84","457,157.00","95.12","United States","NYSE","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","43,281,590.55","0.09","43,281,590.55","11,685.00","3,704.03","United States","NYSE","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","43,156,017.15","0.09","43,156,017.15","255,891.00","168.65","United States","NASDAQ","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","42,957,961.20","0.09","42,957,961.20","361,599.00","118.80","United States","NASDAQ","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","42,545,867.84","0.09","42,545,867.84","44,326.00","959.84","United States","NYSE","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","42,238,335.92","0.09","42,238,335.92","120,712.00","349.91","United States","NYSE","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","42,057,442.20","0.09","42,057,442.20","131,204.00","320.55","United States","NYSE","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","42,049,726.93","0.09","42,049,726.93","240,683.00","174.71","United States","NASDAQ","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","41,367,091.04","0.09","41,367,091.04","643,946.00","64.24","United States","NYSE","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","41,326,542.75","0.09","41,326,542.75","318,509.00","129.75","United States","NYSE","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","41,035,368.88","0.09","41,035,368.88","292,358.00","140.36","United States","NASDAQ","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","40,951,053.00","0.09","40,951,053.00","148,940.00","274.95","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","40,574,591.64","0.09","40,574,591.64","438,834.00","92.46","United States","NYSE","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","39,636,045.36","0.09","39,636,045.36","182,436.00","217.26","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","39,466,861.35","0.09","39,466,861.35","128,135.00","308.01","United States","NYSE","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","39,124,191.54","0.08","39,124,191.54","122,374.00","319.71","United States","NYSE","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","38,699,925.04","0.08","38,699,925.04","530,936.00","72.89","United States","NASDAQ","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","38,599,253.04","0.08","38,599,253.04","148,413.00","260.08","United States","NYSE","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","38,585,641.50","0.08","38,585,641.50","598,227.00","64.50","United States","NYSE","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","38,376,867.30","0.08","38,376,867.30","473,730.00","81.01","United States","NYSE","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","38,017,000.50","0.08","38,017,000.50","161,431.00","235.50","United States","NYSE","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","37,997,371.68","0.08","37,997,371.68","295,194.00","128.72","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","37,686,613.44","0.08","37,686,613.44","488,992.00","77.07","United States","NASDAQ","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","37,568,405.13","0.08","37,568,405.13","109,379.00","343.47","United States","NASDAQ","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","37,440,851.94","0.08","37,440,851.94","329,382.00","113.67","United States","NYSE","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","37,397,954.60","0.08","37,397,954.60","94,487.00","395.80","United States","NYSE","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","37,371,618.96","0.08","37,371,618.96","236,769.00","157.84","United States","NYSE","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","36,987,305.81","0.08","36,987,305.81","313,691.00","117.91","United States","NYSE","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","36,848,991.81","0.08","36,848,991.81","548,593.00","67.17","United States","NYSE","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","36,661,800.00","0.08","36,661,800.00","177,625.00","206.40","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","36,513,649.28","0.08","36,513,649.28","433,088.00","84.31","United States","NASDAQ","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","36,360,679.55","0.08","36,360,679.55","161,395.00","225.29","United States","NYSE","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","36,329,997.16","0.08","36,329,997.16","818,981.00","44.36","United States","NYSE","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","36,155,800.02","0.08","36,155,800.02","804,714.00","44.93","United States","NASDAQ","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","36,108,304.35","0.08","36,108,304.35","218,243.00","165.45","United States","NASDAQ","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","35,730,649.57","0.08","35,730,649.57","176,561.00","202.37","United States","NASDAQ","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","35,719,742.17","0.08","35,719,742.17","133,427.00","267.71","United States","NYSE","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","35,478,707.27","0.08","35,478,707.27","308,591.00","114.97","United States","NYSE","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","35,472,274.40","0.08","35,472,274.40","30,544.00","1,161.35","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","35,356,134.00","0.08","35,356,134.00","149,182.00","237.00","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","34,495,089.30","0.07","34,495,089.30","415,854.00","82.95","United States","NASDAQ","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","34,422,132.99","0.07","34,422,132.99","370,489.00","92.91","United States","NASDAQ","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","33,783,215.60","0.07","33,783,215.60","2,333,095.00","14.48","Brazil","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","33,698,178.50","0.07","33,698,178.50","403,571.00","83.50","United States","NYSE","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","33,410,441.70","0.07","33,410,441.70","110,466.00","302.45","United States","NYSE","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","33,157,362.42","0.07","33,157,362.42","353,754.00","93.73","South Africa","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","33,095,177.36","0.07","33,095,177.36","2,739,667.00","12.08","United States","NYSE","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","33,081,218.78","0.07","33,081,218.78","659,777.00","50.14","United States","NASDAQ","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","32,664,289.84","0.07","32,664,289.84","315,658.00","103.48","United States","NASDAQ","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","32,611,692.96","0.07","32,611,692.96","709,104.00","45.99","United States","NASDAQ","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","32,535,741.97","0.07","32,535,741.97","79,567.00","408.91","United States","NYSE","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","32,322,830.40","0.07","32,322,830.40","167,580.00","192.88","United States","NYSE","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","32,140,120.54","0.07","32,140,120.54","119,086.00","269.89","United States","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","31,988,545.92","0.07","31,988,545.92","630,192.00","50.76","United States","NASDAQ","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","31,666,908.21","0.07","31,666,908.21","232,043.00","136.47","United States","NYSE","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","31,269,669.40","0.07","31,269,669.40","65,860.00","474.79","United States","NYSE","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","31,269,882.27","0.07","31,269,882.27","919,973.00","33.99","United States","NYSE","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","31,223,868.05","0.07","31,223,868.05","195,577.00","159.65","United States","NYSE","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","31,188,331.20","0.07","31,188,331.20","55,614.00","560.80","United States","NASDAQ","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","31,099,465.80","0.07","31,099,465.80","388,258.00","80.10","United States","NYSE","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","31,062,863.26","0.07","31,062,863.26","456,874.00","67.99","United States","NYSE","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","29,931,405.12","0.06","29,931,405.12","200,828.00","149.04","United States","NYSE","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","29,800,453.97","0.06","29,800,453.97","208,789.00","142.73","United States","NYSE","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","29,800,513.60","0.06","29,800,513.60","491,920.00","60.58","United States","NYSE","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","29,753,668.48","0.06","29,753,668.48","194,672.00","152.84","United States","NYSE","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","29,732,881.86","0.06","29,732,881.86","142,113.00","209.22","United States","NYSE","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","29,543,295.14","0.06","29,543,295.14","49,954.00","591.41","United States","NYSE","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","29,244,989.73","0.06","29,244,989.73","155,749.00","187.77","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","29,077,566.70","0.06","29,077,566.70","316,370.00","91.91","United States","NASDAQ","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","28,832,357.47","0.06","28,832,357.47","218,113.00","132.19","United States","NASDAQ","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","28,778,533.13","0.06","28,778,533.13","285,473.00","100.81","United States","NASDAQ","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","28,749,109.90","0.06","28,749,109.90","327,215.00","87.86","United States","NYSE","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","28,732,425.12","0.06","28,732,425.12","114,408.00","251.14","United States","NYSE","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","28,509,465.84","0.06","28,509,465.84","349,124.00","81.66","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","28,307,025.80","0.06","28,307,025.80","137,660.00","205.63","United States","NASDAQ","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","28,277,621.68","0.06","28,277,621.68","183,788.00","153.86","United States","NYSE","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","28,256,952.17","0.06","28,256,952.17","342,467.00","82.51","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","28,234,531.60","0.06","28,234,531.60","377,467.00","74.80","United States","NYSE","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","28,203,959.77","0.06","28,203,959.77","252,973.00","111.49","United States","NYSE","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","27,874,137.72","0.06","27,874,137.72","92,378.00","301.74","United States","NYSE","USD","1.00","USD","-"
"EME","EMCOR GROUP INC","Industrials","Equity","27,739,853.70","0.06","27,739,853.70","31,110.00","891.67","United States","NYSE","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","27,663,171.51","0.06","27,663,171.51","406,393.00","68.07","United States","NYSE","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","27,564,067.08","0.06","27,564,067.08","129,756.00","212.43","United States","NASDAQ","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","27,404,101.54","0.06","27,404,101.54","88,546.00","309.49","United States","NASDAQ","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","27,159,704.32","0.06","27,159,704.32","127,057.00","213.76","United States","NASDAQ","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","27,068,844.44","0.06","27,068,844.44","304,898.00","88.78","United States","NYSE","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","26,832,411.46","0.06","26,832,411.46","227,509.00","117.94","United States","NYSE","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","26,819,537.85","0.06","26,819,537.85","932,205.00","28.77","United States","NYSE","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","26,797,932.37","0.06","26,797,932.37","195,877.00","136.81","United States","NYSE","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","26,784,958.20","0.06","26,784,958.20","911,053.00","29.40","United States","NASDAQ","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","26,660,778.21","0.06","26,660,778.21","75,141.00","354.81","United States","NASDAQ","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","26,606,172.89","0.06","26,606,172.89","377,339.00","70.51","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","26,075,228.40","0.06","26,075,228.40","42,120.00","619.07","United States","NYSE","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","25,987,075.37","0.06","25,987,075.37","206,263.00","125.99","United States","NYSE","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","25,595,847.06","0.06","25,595,847.06","1,540,063.00","16.62","United States","NYSE","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","25,338,079.12","0.05","25,338,079.12","421,739.00","60.08","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","25,022,844.43","0.05","25,022,844.43","334,933.00","74.71","United States","NYSE","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","24,914,622.30","0.05","24,914,622.30","334,245.00","74.54","United States","NYSE","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","24,805,439.10","0.05","24,805,439.10","586,417.00","42.30","United States","NYSE","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","24,784,590.62","0.05","24,784,590.62","73,438.00","337.49","United States","NYSE","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","24,282,323.11","0.05","24,282,323.11","247,501.00","98.11","United States","NYSE","USD","1.00","USD","-"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","23,953,552.20","0.05","23,953,552.20","433,470.00","55.26","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","23,842,824.25","0.05","23,842,824.25","260,435.00","91.55","United States","NASDAQ","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","23,778,609.00","0.05","23,778,609.00","299,102.00","79.50","United States","NASDAQ","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","23,690,220.40","0.05","23,690,220.40","378,136.00","62.65","United States","NASDAQ","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","23,545,288.52","0.05","23,545,288.52","249,262.00","94.46","United States","NASDAQ","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","23,524,302.48","0.05","23,524,302.48","1,403,598.00","16.76","United States","NASDAQ","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","23,469,493.24","0.05","23,469,493.24","107,348.00","218.63","United States","NYSE","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","23,440,905.64","0.05","23,440,905.64","1,337,188.00","17.53","United States","NYSE","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","23,168,237.20","0.05","23,168,237.20","200,504.00","115.55","United States","NYSE","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","22,792,057.08","0.05","22,792,057.08","231,556.00","98.43","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","22,288,857.54","0.05","22,288,857.54","143,263.00","155.58","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","22,239,819.58","0.05","22,239,819.58","432,934.00","51.37","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","22,185,187.86","0.05","22,185,187.86","277,801.00","79.86","United States","NYSE","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","22,060,842.50","0.05","22,060,842.50","132,625.00","166.34","United States","NASDAQ","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","21,969,414.39","0.05","21,969,414.39","144,831.00","151.69","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","21,909,752.80","0.05","21,909,752.80","750,334.00","29.20","United States","NYSE","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","21,868,158.48","0.05","21,868,158.48","72,872.00","300.09","United States","Cboe BZX","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","21,851,206.92","0.05","21,851,206.92","95,562.00","228.66","United States","NASDAQ","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","21,842,188.17","0.05","21,842,188.17","102,157.00","213.81","United States","NYSE","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","21,610,834.50","0.05","21,610,834.50","95,450.00","226.41","United States","NYSE","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","21,462,257.85","0.05","21,462,257.85","284,005.00","75.57","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","21,426,579.24","0.05","21,426,579.24","275,123.00","77.88","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","21,374,905.29","0.05","21,374,905.29","69,123.00","309.23","United States","NYSE","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","21,368,018.40","0.05","21,368,018.40","188,016.00","113.65","United States","NYSE","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","21,255,532.34","0.05","21,255,532.34","111,883.00","189.98","United States","NYSE","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","21,255,585.45","0.05","21,255,585.45","801,795.00","26.51","United States","NYSE","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","21,249,488.16","0.05","21,249,488.16","52,891.00","401.76","United States","NASDAQ","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","21,239,929.37","0.05","21,239,929.37","148,189.00","143.33","United States","NYSE","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","21,229,557.30","0.05","21,229,557.30","25,822.00","822.15","United States","NASDAQ","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","21,123,170.10","0.05","21,123,170.10","32,706.00","645.85","United States","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","20,885,469.92","0.05","20,885,469.92","143,998.00","145.04","United States","NYSE","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","20,792,933.99","0.05","20,792,933.99","224,473.00","92.63","United States","NASDAQ","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","20,630,970.00","0.04","20,630,970.00","229,233.00","90.00","United States","NASDAQ","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","20,527,639.08","0.04","20,527,639.08","145,938.00","140.66","United States","NYSE","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","20,399,998.08","0.04","20,399,998.08","616,128.00","33.11","United States","NASDAQ","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","20,335,045.38","0.04","20,335,045.38","81,874.00","248.37","United States","NASDAQ","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","20,142,026.24","0.04","20,142,026.24","170,464.00","118.16","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","20,137,418.07","0.04","20,137,418.07","497,343.00","40.49","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","19,994,624.55","0.04","19,994,624.55","458,067.00","43.65","United States","NYSE","USD","1.00","USD","-"
"INSM","INSMED INC","Health Care","Equity","19,951,895.50","0.04","19,951,895.50","146,350.00","136.33","United States","NASDAQ","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","19,878,456.56","0.04","19,878,456.56","84,074.00","236.44","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","19,725,247.12","0.04","19,725,247.12","124,591.00","158.32","United States","NYSE","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","19,659,736.25","0.04","19,659,736.25","302,225.00","65.05","United States","NYSE","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","19,533,472.92","0.04","19,533,472.92","321,063.00","60.84","United States","NASDAQ","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","19,484,758.11","0.04","19,484,758.11","19,484,758.00","100.00","United States","-","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","19,384,164.80","0.04","19,384,164.80","102,410.00","189.28","United States","NASDAQ","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","19,305,973.44","0.04","19,305,973.44","515,651.00","37.44","United States","NYSE","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","19,252,991.12","0.04","19,252,991.12","238,634.00","80.68","Canada","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","19,143,780.24","0.04","19,143,780.24","37,672.00","508.17","United States","NYSE","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","19,067,944.56","0.04","19,067,944.56","92,491.00","206.16","United States","NASDAQ","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","18,889,572.26","0.04","18,889,572.26","101,699.00","185.74","United States","NYSE","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","18,860,757.93","0.04","18,860,757.93","525,223.00","35.91","United States","NYSE","USD","1.00","USD","-"
"LPLA","LPL FINANCIAL HOLDINGS INC","Financials","Equity","18,681,876.56","0.04","18,681,876.56","55,912.00","334.13","United States","NASDAQ","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","18,657,886.44","0.04","18,657,886.44","117,812.00","158.37","United States","NYSE","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","18,615,522.10","0.04","18,615,522.10","263,303.00","70.70","United States","NYSE","USD","1.00","USD","-"
