iShares Russell 1000 ETF
Fund Holdings as of,"Apr 24, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ECL","ECOLAB INC","Materials","Equity","47,333,762.58","0.10","47,333,762.58","175,642.00","269.49","United States","NYSE","USD","1.00","USD","-"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","47,298,211.38","0.10","47,298,211.38","218,882.00","216.09","United States","NYSE","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","47,265,706.34","0.10","47,265,706.34","147,181.00","321.14","United States","NYSE","USD","1.00","USD","-"
"MPC","MARATHON PETROLEUM CORP","Energy","Equity","47,243,556.78","0.10","47,243,556.78","210,777.00","224.14","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","47,124,652.16","0.10","47,124,652.16","156,166.00","301.76","United States","NYSE","USD","1.00","USD","-"
"PSX","PHILLIPS 66","Energy","Equity","46,144,361.75","0.10","46,144,361.75","283,355.00","162.85","United States","NYSE","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","46,042,508.43","0.10","46,042,508.43","152,091.00","302.73","United States","NYSE","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","46,001,305.00","0.10","46,001,305.00","362,215.00","127.00","United States","NASDAQ","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","45,807,771.36","0.10","45,807,771.36","109,567.00","418.08","United States","NASDAQ","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","45,736,139.92","0.10","45,736,139.92","227,362.00","201.16","United States","NYSE","USD","1.00","USD","-"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","45,444,824.62","0.10","45,444,824.62","219,466.00","207.07","United States","NYSE","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","45,313,487.06","0.10","45,313,487.06","256,327.00","176.78","United States","NASDAQ","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","45,052,166.40","0.10","45,052,166.40","531,840.00","84.71","United States","NASDAQ","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","44,919,436.53","0.10","44,919,436.53","885,461.00","50.73","United States","NYSE","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","44,514,938.60","0.10","44,514,938.60","38,770.00","1,148.18","United States","NYSE","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","44,278,209.51","0.10","44,278,209.51","1,635,693.00","27.07","United States","NASDAQ","USD","1.00","USD","-"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","43,486,011.36","0.09","43,486,011.36","49,324.00","881.64","United States","NASDAQ","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","43,278,505.68","0.09","43,278,505.68","1,363,532.00","31.74","United States","NYSE","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","43,265,752.82","0.09","43,265,752.82","44,402.00","974.41","United States","NYSE","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","42,679,355.60","0.09","42,679,355.60","457,933.00","93.20","United States","NYSE","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","42,407,906.90","0.09","42,407,906.90","241,091.00","175.90","United States","NASDAQ","USD","1.00","USD","-"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","42,238,156.40","0.09","42,238,156.40","24,470.00","1,726.12","United States","NYSE","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","41,953,015.36","0.09","41,953,015.36","120,916.00","346.96","United States","NYSE","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","41,938,451.33","0.09","41,938,451.33","41,938,451.00","1.00","United States","-","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","41,879,436.55","0.09","41,879,436.55","11,705.00","3,577.91","United States","NYSE","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","41,825,408.28","0.09","41,825,408.28","292,854.00","142.82","United States","NASDAQ","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","41,729,704.28","0.09","41,729,704.28","131,428.00","317.51","United States","NYSE","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","41,240,273.74","0.09","41,240,273.74","319,049.00","129.26","United States","NYSE","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","41,198,584.38","0.09","41,198,584.38","122,582.00","336.09","United States","NYSE","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","40,850,509.86","0.09","40,850,509.86","645,042.00","63.33","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","39,557,727.45","0.09","39,557,727.45","128,355.00","308.19","United States","NYSE","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","38,979,382.55","0.08","38,979,382.55","237,173.00","164.35","United States","NYSE","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","38,903,394.24","0.08","38,903,394.24","182,748.00","212.88","United States","NYSE","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","38,718,194.76","0.08","38,718,194.76","94,647.00","409.08","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","38,463,425.00","0.08","38,463,425.00","439,582.00","87.50","United States","NYSE","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","38,355,771.28","0.08","38,355,771.28","149,192.00","257.09","United States","NYSE","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","38,322,348.02","0.08","38,322,348.02","177,929.00","215.38","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","38,318,931.52","0.08","38,318,931.52","489,824.00","78.23","United States","NASDAQ","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","37,868,132.40","0.08","37,868,132.40","474,538.00","79.80","United States","NYSE","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","37,817,952.04","0.08","37,817,952.04","329,942.00","114.62","United States","NYSE","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","37,669,645.65","0.08","37,669,645.65","161,707.00","232.95","United States","NYSE","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","37,500,626.94","0.08","37,500,626.94","599,243.00","62.58","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","37,387,537.30","0.08","37,387,537.30","218,615.00","171.02","United States","NASDAQ","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","36,743,433.48","0.08","36,743,433.48","295,698.00","124.26","United States","NYSE","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","36,662,469.37","0.08","36,662,469.37","820,373.00","44.69","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","36,588,716.16","0.08","36,588,716.16","433,824.00","84.34","United States","NASDAQ","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","36,126,270.05","0.08","36,126,270.05","309,115.00","116.87","United States","NYSE","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","36,023,804.58","0.08","36,023,804.58","806,082.00","44.69","United States","NASDAQ","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","35,844,418.87","0.08","35,844,418.87","176,861.00","202.67","United States","NASDAQ","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","35,782,178.85","0.08","35,782,178.85","148,665.00","240.69","United States","NYSE","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","35,708,301.72","0.08","35,708,301.72","314,223.00","113.64","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","35,481,608.96","0.08","35,481,608.96","149,434.00","237.44","United States","NASDAQ","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","35,230,121.45","0.08","35,230,121.45","133,655.00","263.59","United States","NYSE","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","35,187,352.20","0.08","35,187,352.20","354,354.00","99.30","South Africa","NYSE","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","35,123,902.04","0.08","35,123,902.04","30,596.00","1,147.99","United States","NYSE","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","34,644,478.59","0.08","34,644,478.59","161,671.00","214.29","United States","NYSE","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","34,113,521.66","0.07","34,113,521.66","110,654.00","308.29","United States","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","34,018,394.85","0.07","34,018,394.85","404,259.00","84.15","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","33,974,768.26","0.07","33,974,768.26","2,744,327.00","12.38","United States","NYSE","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","33,910,784.13","0.07","33,910,784.13","2,337,063.00","14.51","Brazil","NYSE","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","33,547,620.40","0.07","33,547,620.40","167,864.00","199.85","United States","NYSE","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","33,504,539.25","0.07","33,504,539.25","549,525.00","60.97","United States","NYSE","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","33,362,282.48","0.07","33,362,282.48","660,901.00","50.48","United States","NASDAQ","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","33,327,839.04","0.07","33,327,839.04","710,312.00","46.92","United States","NASDAQ","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","33,193,062.24","0.07","33,193,062.24","371,121.00","89.44","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","32,970,882.30","0.07","32,970,882.30","416,562.00","79.15","United States","NASDAQ","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","32,615,840.48","0.07","32,615,840.48","232,439.00","140.32","United States","NYSE","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","31,975,249.54","0.07","31,975,249.54","79,703.00","401.18","United States","NYSE","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","31,857,587.40","0.07","31,857,587.40","119,290.00","267.06","United States","NYSE","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","31,525,780.77","0.07","31,525,780.77","921,537.00","34.21","United States","NYSE","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","31,527,960.30","0.07","31,527,960.30","55,710.00","565.93","United States","NASDAQ","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","31,400,294.52","0.07","31,400,294.52","195,909.00","160.28","United States","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","31,348,570.24","0.07","31,348,570.24","631,264.00","49.66","United States","NASDAQ","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","31,326,142.50","0.07","31,326,142.50","457,650.00","68.45","United States","NYSE","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","31,166,717.01","0.07","31,166,717.01","156,013.00","199.77","United States","NASDAQ","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","31,014,112.05","0.07","31,014,112.05","209,145.00","148.29","United States","NYSE","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","30,968,040.36","0.07","30,968,040.36","316,194.00","97.94","United States","NASDAQ","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","30,605,699.52","0.07","30,605,699.52","201,168.00","152.14","United States","NYSE","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","30,566,943.20","0.07","30,566,943.20","65,860.00","464.12","United States","NYSE","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","30,218,928.60","0.07","30,218,928.60","388,918.00","77.70","United States","NYSE","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","29,864,235.87","0.06","29,864,235.87","142,353.00","209.79","United States","NYSE","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","29,727,131.56","0.06","29,727,131.56","114,604.00","259.39","United States","NYSE","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","29,657,022.22","0.06","29,657,022.22","50,038.00","592.69","United States","NYSE","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","29,437,590.00","0.06","29,437,590.00","184,100.00","159.90","United States","NYSE","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","29,394,902.96","0.06","29,394,902.96","195,004.00","150.74","United States","NYSE","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","28,592,120.48","0.06","28,592,120.48","129,976.00","219.98","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","28,490,209.00","0.06","28,490,209.00","316,910.00","89.90","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","28,411,260.54","0.06","28,411,260.54","378,111.00","75.14","United States","NYSE","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","28,289,437.80","0.06","28,289,437.80","218,485.00","129.48","United States","NASDAQ","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","28,236,069.84","0.06","28,236,069.84","349,716.00","80.74","United States","NYSE","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","28,146,222.72","0.06","28,146,222.72","492,756.00","57.12","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","28,138,168.80","0.06","28,138,168.80","285,957.00","98.40","United States","NASDAQ","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","27,636,349.30","0.06","27,636,349.30","253,405.00","109.06","United States","NYSE","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","27,408,211.02","0.06","27,408,211.02","327,771.00","83.62","United States","NYSE","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","27,368,324.55","0.06","27,368,324.55","407,085.00","67.23","United States","NYSE","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","27,334,303.68","0.06","27,334,303.68","343,051.00","79.68","United States","NASDAQ","USD","1.00","USD","-"
"EME","EMCOR GROUP INC","Industrials","Equity","27,107,823.80","0.06","27,107,823.80","31,162.00","869.90","United States","NYSE","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","27,100,786.92","0.06","27,100,786.92","88,698.00","305.54","United States","NASDAQ","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","27,074,922.29","0.06","27,074,922.29","377,983.00","71.63","United States","NYSE","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","27,026,405.38","0.06","27,026,405.38","92,534.00","292.07","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","26,860,761.84","0.06","26,860,761.84","137,896.00","194.79","United States","NASDAQ","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","26,822,784.75","0.06","26,822,784.75","127,273.00","210.75","United States","NASDAQ","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","26,666,318.10","0.06","26,666,318.10","912,605.00","29.22","United States","NASDAQ","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","26,600,064.60","0.06","26,600,064.60","75,269.00","353.40","United States","NASDAQ","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","26,380,300.05","0.06","26,380,300.05","196,209.00","134.45","United States","NYSE","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","26,369,790.12","0.06","26,369,790.12","305,418.00","86.34","United States","NYSE","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","26,295,610.88","0.06","26,295,610.88","933,793.00","28.16","United States","NYSE","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","26,116,996.20","0.06","26,116,996.20","227,897.00","114.60","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","25,960,737.60","0.06","25,960,737.60","42,192.00","615.30","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","25,685,956.56","0.06","25,685,956.56","335,501.00","76.56","United States","NYSE","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","25,623,964.63","0.06","25,623,964.63","1,542,683.00","16.61","United States","NYSE","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","25,132,457.30","0.05","25,132,457.30","73,562.00","341.65","United States","NYSE","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","24,886,824.05","0.05","24,886,824.05","422,455.00","58.91","United States","NYSE","USD","1.00","USD","-"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","24,354,614.54","0.05","24,354,614.54","434,206.00","56.09","United States","NYSE","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","24,017,296.34","0.05","24,017,296.34","249,686.00","96.19","United States","NASDAQ","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","23,973,538.45","0.05","23,973,538.45","206,615.00","116.03","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","23,846,949.39","0.05","23,846,949.39","260,879.00","91.41","United States","NASDAQ","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","23,707,988.68","0.05","23,707,988.68","587,413.00","40.36","United States","NYSE","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","23,427,225.36","0.05","23,427,225.36","1,339,464.00","17.49","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","23,322,060.13","0.05","23,322,060.13","278,273.00","83.81","United States","NYSE","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","23,317,069.21","0.05","23,317,069.21","247,501.00","94.21","United States","NYSE","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","23,207,524.20","0.05","23,207,524.20","200,844.00","115.55","United States","NYSE","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","23,179,103.99","0.05","23,179,103.99","334,813.00","69.23","United States","NYSE","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","23,110,777.44","0.05","23,110,777.44","107,532.00","214.92","United States","NYSE","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","23,058,170.40","0.05","23,058,170.40","1,405,986.00","16.40","United States","NASDAQ","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","23,044,975.20","0.05","23,044,975.20","378,780.00","60.84","United States","NASDAQ","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","22,956,118.20","0.05","22,956,118.20","299,610.00","76.62","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","22,933,853.67","0.05","22,933,853.67","143,507.00","159.81","United States","NYSE","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","22,696,111.80","0.05","22,696,111.80","231,948.00","97.85","United States","NASDAQ","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","22,497,030.65","0.05","22,497,030.65","102,329.00","219.85","United States","NYSE","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","22,176,914.76","0.05","22,176,914.76","72,996.00","303.81","United States","Cboe BZX","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","22,136,485.13","0.05","22,136,485.13","321,611.00","68.83","United States","NASDAQ","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","21,821,830.03","0.05","21,821,830.03","803,159.00","27.17","United States","NYSE","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","21,788,564.49","0.05","21,788,564.49","132,849.00","164.01","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","21,709,699.54","0.05","21,709,699.54","95,726.00","226.79","United States","NASDAQ","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","21,492,114.92","0.05","21,492,114.92","95,614.00","224.78","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","21,482,318.45","0.05","21,482,318.45","275,591.00","77.95","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","21,455,088.93","0.05","21,455,088.93","69,239.00","309.87","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","21,360,756.20","0.05","21,360,756.20","751,610.00","28.42","United States","NYSE","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","21,355,125.00","0.05","21,355,125.00","229,625.00","93.00","United States","NASDAQ","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","21,309,203.52","0.05","21,309,203.52","145,079.00","146.88","United States","NYSE","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","21,268,397.64","0.05","21,268,397.64","284,489.00","74.76","United States","NYSE","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","21,252,054.16","0.05","21,252,054.16","32,762.00","648.68","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","21,120,953.28","0.05","21,120,953.28","146,186.00","144.48","United States","NYSE","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","21,091,981.69","0.05","21,091,981.69","148,441.00","142.09","United States","NYSE","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","21,043,465.38","0.05","21,043,465.38","144,242.00","145.89","United States","NYSE","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","21,039,020.48","0.05","21,039,020.48","52,979.00","397.12","United States","NASDAQ","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","20,990,125.47","0.05","20,990,125.47","20,990,125.00","100.00","United States","-","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","20,927,896.32","0.05","20,927,896.32","188,336.00","111.12","United States","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","20,870,649.52","0.05","20,870,649.52","37,736.00","553.07","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","20,790,139.80","0.05","20,790,139.80","433,670.00","47.94","United States","NYSE","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","20,784,308.75","0.05","20,784,308.75","112,075.00","185.45","United States","NYSE","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","20,740,023.76","0.05","20,740,023.76","170,756.00","121.46","United States","NYSE","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","20,681,160.30","0.04","20,681,160.30","25,866.00","799.55","United States","NASDAQ","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","20,621,600.16","0.04","20,621,600.16","82,014.00","251.44","United States","NASDAQ","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","20,410,010.32","0.04","20,410,010.32","617,176.00","33.07","United States","NASDAQ","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","20,196,296.46","0.04","20,196,296.46","224,853.00","89.82","United States","NASDAQ","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","20,015,421.25","0.04","20,015,421.25","516,527.00","38.75","United States","NYSE","USD","1.00","USD","-"
"INSM","INSMED INC","Health Care","Equity","19,815,651.66","0.04","19,815,651.66","146,598.00","135.17","United States","NASDAQ","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","19,506,259.08","0.04","19,506,259.08","101,871.00","191.48","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","19,487,232.09","0.04","19,487,232.09","458,847.00","42.47","United States","NYSE","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","19,338,497.80","0.04","19,338,497.80","239,042.00","80.90","Canada","NYSE","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","19,311,848.39","0.04","19,311,848.39","302,741.00","63.79","United States","NYSE","USD","1.00","USD","-"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","19,291,145.58","0.04","19,291,145.58","67,046.00","287.73","United States","NASDAQ","USD","1.00","USD","-"
"ALAB","ASTERA LABS INC","Information Technology","Equity","19,285,006.72","0.04","19,285,006.72","90,608.00","212.84","United States","NASDAQ","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","19,260,064.06","0.04","19,260,064.06","498,191.00","38.66","United States","NYSE","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","19,150,987.36","0.04","19,150,987.36","118,012.00","162.28","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","19,145,584.44","0.04","19,145,584.44","387,484.00","49.41","United States","NYSE","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","19,147,276.26","0.04","19,147,276.26","124,803.00","153.42","United States","NYSE","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","18,914,806.68","0.04","18,914,806.68","102,586.00","184.38","United States","NASDAQ","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","18,876,826.25","0.04","18,876,826.25","92,647.00","203.75","United States","NASDAQ","USD","1.00","USD","-"
"CPNG","COUPANG INC CLASS A","Consumer Discretionary","Equity","18,782,545.25","0.04","18,782,545.25","915,775.00","20.51","United States","NYSE","USD","1.00","USD","-"
